Brach chrom	Brach gene	Start	aliases	annotation
3	Bradi3g49990	51201951	none	none
3	Bradi3g50000	51207583	none	none
3	Bradi3g50010	51211334	none	none
3	Bradi3g50020	51220282	none	none
3	Bradi3g50030	51233595	none	none
3	Bradi3g50040	51237672	none	none
3	Bradi3g50050	51262440	none	none
3	Bradi3g50060	51287143	none	none
3	Bradi3g50070	51292451	none	none
3	Bradi3g50080	51308885	none	none
3	Bradi3g50090	51313016	none	none
3	Bradi3g50100	51317215	none	none
3	Bradi3g50110	51323306	none	none
3	Bradi3g50120	51329977	none	none
3	Bradi3g50130	51331598	none	none
3	Bradi3g50140	51340553	none	none
3	Bradi3g50150	51347161	none	none
3	Bradi3g50160	51365564	none	none
3	Bradi3g50170	51380845	none	none
3	Bradi3g50180	51386544	none	none
3	Bradi3g50190	51408653	none	none
3	Bradi3g50200	51412634	none	none
3	Bradi3g50210	51419274	none	none
3	Bradi3g50220	51444720	none	none
3	Bradi3g50230	51446675	none	none
3	Bradi3g50240	51462949	none	none
3	Bradi3g50250	51469397	none	none
3	Bradi3g50260	51496545	none	none
3	Bradi3g50270	51503644	none	none
3	Bradi3g50280	51523615	none	none
3	Bradi3g50290	51527284	none	none
3	Bradi3g50300	51532313	none	none
3	Bradi3g50310	51545185	none	none
3	Bradi3g50320	51551198	none	none
3	Bradi3g50330	51560324	none	none
3	Bradi3g50340	51571828	none	none
3	Bradi3g50350	51573992	none	none
3	Bradi3g50360	51584113	none	none
3	Bradi3g50370	51591006	none	none
3	Bradi3g50380	51600917	none	none
3	Bradi3g50390	51605386	none	none
3	Bradi3g50400	51610135	none	none
3	Bradi3g50410	51622265	none	none
3	Bradi3g50420	51626235	none	none
3	Bradi3g50430	51647576	none	none
3	Bradi3g50440	51653240	none	none
3	Bradi3g50450	51660985	none	none
3	Bradi3g50460	51664056	none	none
3	Bradi3g50470	51674399	none	none
3	Bradi3g50480	51680882	none	none
3	Bradi3g50490	51687040	none	none
3	Bradi3g50500	51692054	none	none
3	Bradi3g50510	51701108	none	none
3	Bradi3g50520	51704604	none	none
3	Bradi3g50530	51709093	none	none
3	Bradi3g50540	51712374	none	none
3	Bradi3g50550	51719207	none	none
3	Bradi3g50560	51721660	none	none
3	Bradi3g50570	51727455	none	none
3	Bradi3g50580	51732731	none	none
3	Bradi3g50590	51735074	none	none
3	Bradi3g50600	51745586	none	none
3	Bradi3g50610	51758782	none	none
3	Bradi3g50620	51763593	none	none
3	Bradi3g50630	51784618	none	none
3	Bradi3g50640	51800205	none	none
3	Bradi3g50650	51808839	none	none
3	Bradi3g50660	51811414	none	none
3	Bradi3g50670	51813490	none	none
3	Bradi3g50680	51816883	none	none
3	Bradi3g50690	51821616	none	none
3	Bradi3g50700	51829114	none	none
3	Bradi3g50710	51834239	none	none
3	Bradi3g50720	51838123	none	none
3	Bradi3g50730	51849615	none	none
3	Bradi3g50740	51854820	none	none
3	Bradi3g50750	51870595	none	none
3	Bradi3g50760	51876211	none	none
3	Bradi3g50770	51884451	none	none
3	Bradi3g50780	51891351	none	none
3	Bradi3g50790	51898390	none	none
3	Bradi3g50800	51904872	none	none
3	Bradi3g50810	51907982	none	none
3	Bradi3g50820	51917493	none	none
3	Bradi3g50830	51919424	none	none
3	Bradi3g50840	51927231	none	none
3	Bradi3g50850	51956596	none	none
3	Bradi3g50860	51960673	none	none
3	Bradi3g50870	51981383	none	none
3	Bradi3g50880	52018852	none	none
3	Bradi3g50890	52026018	none	none
3	Bradi3g50900	52034091	none	none
3	Bradi3g50910	52043627	none	none
3	Bradi3g50920	52047678	none	none
3	Bradi3g50930	52057936	none	none
3	Bradi3g50940	52073740	none	none
3	Bradi3g50950	52092424	none	none
3	Bradi3g50960	52104702	none	none
3	Bradi3g50970	52106928	none	none
3	Bradi3g50980	52108929	none	none
3	Bradi3g50990	52111389	none	none
3	Bradi3g51000	52114978	none	none
3	Bradi3g51010	52125125	none	none
3	Bradi3g51020	52128091	none	none
3	Bradi3g51030	52155054	none	none
3	Bradi3g51040	52160555	none	none
3	Bradi3g51050	52169159	none	none
3	Bradi3g51060	52173668	none	none
3	Bradi3g51070	52178223	none	none
3	Bradi3g51080	52187862	none	none
3	Bradi3g51090	52204973	none	none
3	Bradi3g51100	52231118	none	none
3	Bradi3g51110	52234131	none	none
3	Bradi3g51120	52237875	none	none
3	Bradi3g51130	52245223	none	none
3	Bradi3g51140	52250623	none	none
3	Bradi3g51150	52254646	none	none
3	Bradi3g51160	52260735	none	none
3	Bradi3g51170	52263469	none	none
3	Bradi3g51180	52281029	none	none
3	Bradi3g51190	52288139	none	none
3	Bradi3g51200	52299700	none	none
3	Bradi3g51210	52306046	none	none
3	Bradi3g51220	52309763	none	none
3	Bradi3g51230	52322422	none	none
3	Bradi3g51240	52324128	none	none
3	Bradi3g51250	52343800	none	none
3	Bradi3g51260	52355887	none	none
3	Bradi3g51270	52359488	none	none
3	Bradi3g51280	52362624	none	none
3	Bradi3g51290	52371255	none	none
3	Bradi3g51300	52375191	none	none
3	Bradi3g51310	52378136	none	none
3	Bradi3g51320	52384661	none	none
3	Bradi3g51330	52389068	none	none
3	Bradi3g51340	52389768	none	none
3	Bradi3g51350	52393520	none	none
3	Bradi3g51360	52409629	none	none
3	Bradi3g51370	52422064	none	none
3	Bradi3g51380	52432077	none	none
3	Bradi3g51390	52443308	none	none
3	Bradi3g51400	52453358	none	none
3	Bradi3g51410	52471333	none	none
3	Bradi3g51420	52475381	none	none
3	Bradi3g51430	52482903	none	none
3	Bradi3g51440	52484882	none	none
3	Bradi3g51450	52490171	none	none
3	Bradi3g51460	52493768	none	none
3	Bradi3g51470	52499198	none	none
3	Bradi3g51480	52502440	none	none
3	Bradi3g51490	52522634	none	none
3	Bradi3g51500	52528608	none	none
3	Bradi3g51510	52536187	none	none
3	Bradi3g51520	52550869	none	none
3	Bradi3g51530	52553051	none	none
3	Bradi3g51540	52569743	none	none
3	Bradi3g51550	52584680	none	none
3	Bradi3g51560	52597133	none	none
3	Bradi3g51570	52607901	none	none
3	Bradi3g51580	52622884	none	none
3	Bradi3g51590	52638009	none	none
3	Bradi3g51600	52655386	none	none
3	Bradi3g51610	52662982	none	none
3	Bradi3g51620	52672822	none	none
3	Bradi3g51630	52685121	none	none
3	Bradi3g51640	52689760	none	none
3	Bradi3g51650	52692625	none	none
3	Bradi3g51660	52712220	none	none
3	Bradi3g51670	52717317	none	none
3	Bradi3g51680	52720757	none	none
3	Bradi3g51690	52730328	none	none
3	Bradi3g51700	52738035	none	none
3	Bradi3g51710	52748543	none	none
3	Bradi3g51720	52752779	none	none
3	Bradi3g51730	52756839	none	none
3	Bradi3g51740	52763676	none	none
3	Bradi3g51750	52766390	none	none
3	Bradi3g51760	52769962	none	none
3	Bradi3g51770	52778417	none	none
3	Bradi3g51780	52782809	none	none
3	Bradi3g51790	52791531	none	none
3	Bradi3g51800	52807748	none	none
3	Bradi3g51810	52818274	none	none
3	Bradi3g51820	52821958	none	none
3	Bradi3g51830	52830327	none	none
3	Bradi3g51840	52845687	none	none
3	Bradi3g51850	52858076	none	none
3	Bradi3g51860	52863525	none	none
3	Bradi3g51870	52864690	none	none
3	Bradi3g51880	52873100	none	none
3	Bradi3g51890	52882002	none	none
3	Bradi3g51900	52886966	none	none
3	Bradi3g51910	52894691	none	none
3	Bradi3g51920	52899038	none	none
3	Bradi3g51930	52908403	none	none
3	Bradi3g51940	52910586	none	none
3	Bradi3g51950	52921212	none	none
3	Bradi3g51960	52927834	none	none
3	Bradi3g51970	52938242	none	none
3	Bradi3g51980	52946809	none	none
3	Bradi3g51990	52954668	none	none
3	Bradi3g52000	52957311	none	none
3	Bradi3g52010	52958695	none	none
3	Bradi3g52020	52980231	none	none
3	Bradi3g52030	52985548	none	none
3	Bradi3g52040	53028654	none	none
3	Bradi3g52050	53039498	none	none
3	Bradi3g52060	53050838	none	none
3	Bradi3g52070	53052824	none	none
3	Bradi3g52080	53067351	none	none
3	Bradi3g52090	53073756	none	none
3	Bradi3g52100	53075942	none	none
3	Bradi3g52110	53101553	none	none
3	Bradi3g52120	53111200	none	none
3	Bradi3g52130	53113447	none	none
3	Bradi3g52140	53121270	none	none
3	Bradi3g52150	53141435	none	none
3	Bradi3g52160	53147062	none	none
3	Bradi3g52170	53161122	none	none
3	Bradi3g52180	53171734	none	none
3	Bradi3g52190	53174865	none	none
3	Bradi3g52200	53182585	none	none
3	Bradi3g52210	53187537	none	none
3	Bradi3g52220	53193690	none	none
3	Bradi3g52230	53203875	none	none
3	Bradi3g52240	53206476	none	none
3	Bradi3g52250	53211559	none	none
3	Bradi3g52260	53217744	none	none
3	Bradi3g52270	53231668	none	none
3	Bradi3g52280	53235259	none	none
3	Bradi3g52290	53238439	none	none
3	Bradi3g52300	53246637	none	none
3	Bradi3g52310	53253136	none	none
3	Bradi3g52320	53262944	none	none
3	Bradi3g52330	53273861	none	none
3	Bradi3g52340	53278249	none	none
3	Bradi3g52350	53280845	none	none
3	Bradi3g52360	53286650	none	none
3	Bradi3g52370	53291331	none	none
3	Bradi3g52380	53297414	none	none
3	Bradi3g52390	53301110	none	none
3	Bradi3g52400	53305735	none	none
3	Bradi3g52410	53309023	none	none
3	Bradi3g52420	53316886	none	none
3	Bradi3g52430	53328592	none	none
3	Bradi3g52440	53332599	none	none
3	Bradi3g52450	53342416	none	none
3	Bradi3g52460	53348660	none	none
3	Bradi3g52470	53353689	none	none
3	Bradi3g52480	53365124	none	none
3	Bradi3g52490	53376544	none	none
3	Bradi3g52500	53391104	none	none
3	Bradi3g52510	53399758	none	none
3	Bradi3g52520	53413897	none	none
3	Bradi3g52530	53418856	none	none
3	Bradi3g52540	53422770	none	none
3	Bradi3g52550	53436450	none	none
3	Bradi3g52560	53461751	none	none
3	Bradi3g52570	53466814	none	none
3	Bradi3g52580	53469314	none	none
3	Bradi3g52590	53472778	none	none
3	Bradi3g52600	53477319	none	none
3	Bradi3g52610	53480961	none	none
3	Bradi3g52620	53496081	none	none
3	Bradi3g52630	53502896	none	none
3	Bradi3g52640	53511858	none	none
3	Bradi3g52650	53518250	none	none
3	Bradi3g52660	53531061	none	none
3	Bradi3g52670	53539806	none	none
3	Bradi3g52680	53542804	none	none
3	Bradi3g52690	53548065	none	none
3	Bradi3g52700	53571012	none	none
3	Bradi3g52710	53575482	none	none
3	Bradi3g52720	53580644	none	none
3	Bradi3g52730	53588846	none	none
3	Bradi3g52740	53592554	none	none
3	Bradi3g52750	53608505	none	none
3	Bradi3g52760	53611555	none	none
3	Bradi3g52770	53618753	none	none
3	Bradi3g52780	53623717	none	none
3	Bradi3g52790	53626485	none	none
3	Bradi3g52800	53636478	none	none
3	Bradi3g52810	53652007	none	none
3	Bradi3g52820	53658609	none	none
3	Bradi3g52830	53662684	none	none
3	Bradi3g52840	53667700	none	none
3	Bradi3g52850	53677945	none	none
3	Bradi3g52860	53680818	none	none
3	Bradi3g52870	53689998	none	none
3	Bradi3g52880	53693813	none	none
3	Bradi3g52890	53712003	none	none
3	Bradi3g52900	53702538	none	none
3	Bradi3g52910	53723485	none	none
3	Bradi3g52920	53731580	none	none
3	Bradi3g52930	53735758	none	none
3	Bradi3g52940	53748743	none	none
3	Bradi3g52950	53754318	none	none
3	Bradi3g52960	53765675	none	none
3	Bradi3g52970	53767786	none	none
3	Bradi3g52980	53775133	none	none
3	Bradi3g52990	53778608	none	none
3	Bradi3g53000	53780038	none	none
3	Bradi3g53010	53785057	none	none
3	Bradi3g53020	53791197	none	none
3	Bradi3g53030	53808167	none	none
3	Bradi3g53040	53813177	none	none
3	Bradi3g53050	53822284	none	none
3	Bradi3g53060	53840035	none	none
3	Bradi3g53070	53848137	none	none
3	Bradi3g53080	53854849	none	none
3	Bradi3g53090	53859434	none	none
3	Bradi3g53100	53871677	none	none
3	Bradi3g53110	53877187	none	none
3	Bradi3g53120	53889877	none	none
3	Bradi3g53130	53891632	none	none
3	Bradi3g53140	53896881	none	none
3	Bradi3g53150	53904123	none	none
3	Bradi3g53160	53906722	none	none
3	Bradi3g53170	53922746	none	none
3	Bradi3g53180	53933607	none	none
3	Bradi3g53190	53944232	none	none
3	Bradi3g53200	53946674	none	none
3	Bradi3g53210	53950010	none	none
3	Bradi3g53220	53955019	none	none
3	Bradi3g53230	53970535	none	none
3	Bradi3g53240	53976176	none	none
3	Bradi3g53250	53980762	none	none
3	Bradi3g53260	53986023	none	none
3	Bradi3g53270	53994403	none	none
3	Bradi3g53280	54000584	none	none
3	Bradi3g53290	54006934	none	none
3	Bradi3g53300	54010528	none	none
3	Bradi3g53310	54012695	none	none
3	Bradi3g53320	54018327	none	none
3	Bradi3g53330	54020189	none	none
3	Bradi3g53340	54025776	none	none
3	Bradi3g53350	54042956	none	none
3	Bradi3g53360	54052245	none	none
3	Bradi3g53370	54069396	none	none
3	Bradi3g53380	54079229	none	none
3	Bradi3g53390	54087481	none	none
3	Bradi3g53400	54093023	none	none
3	Bradi3g53410	54099204	none	none
3	Bradi3g53420	54106205	none	none
3	Bradi3g53430	54123178	none	none
3	Bradi3g53440	54125378	none	none
3	Bradi3g53450	54134028	none	none
3	Bradi3g53460	54137288	none	none
3	Bradi3g53470	54142489	none	none
3	Bradi3g53480	54145667	none	none
3	Bradi3g53490	54147832	none	none
3	Bradi3g53500	54162260	none	none
3	Bradi3g53510	54177368	none	none
3	Bradi3g53520	54187344	none	none
3	Bradi3g53530	54191112	none	none
3	Bradi3g53540	54196392	none	none
3	Bradi3g53550	54200633	none	none
3	Bradi3g53560	54209622	none	none
3	Bradi3g53570	54212278	none	none
3	Bradi3g53580	54223902	none	none
3	Bradi3g53590	54228481	none	none
3	Bradi3g53600	54233161	none	none
3	Bradi3g53610	54235587	none	none
3	Bradi3g53620	54240462	none	none
3	Bradi3g53630	54245536	none	none
3	Bradi3g53640	54247312	none	none
3	Bradi3g53650	54258852	none	none
3	Bradi3g53660	54265492	none	none
3	Bradi3g53670	54268659	none	none
3	Bradi3g53680	54275462	none	none
3	Bradi3g53690	54280800	none	none
3	Bradi3g53700	54286561	none	none
3	Bradi3g53710	54323553	none	none
3	Bradi3g53720	54326002	none	none
3	Bradi3g53730	54330707	none	none
3	Bradi3g53740	54340600	none	none
3	Bradi3g53750	54348710	none	none
3	Bradi3g53760	54363824	none	none
3	Bradi3g53770	54367877	none	none
3	Bradi3g53780	54386064	none	none
3	Bradi3g53790	54401315	none	none
3	Bradi3g53800	54411675	none	none
3	Bradi3g53810	54416744	none	none
3	Bradi3g53820	54423160	none	none
3	Bradi3g53830	54429250	none	none
3	Bradi3g53840	54436569	none	none
3	Bradi3g53850	54444402	none	none
3	Bradi3g53860	54464446	none	none
3	Bradi3g53870	54466711	none	none
3	Bradi3g53880	54470555	none	none
3	Bradi3g53890	54496890	none	none
3	Bradi3g53900	54506771	none	none
3	Bradi3g53910	54509139	none	none
3	Bradi3g53920	54522072	none	none
3	Bradi3g53930	54525701	none	none
3	Bradi3g53940	54529112	none	none
3	Bradi3g53950	54534943	none	none
3	Bradi3g53960	54547775	none	none
3	Bradi3g53970	54554864	none	none
3	Bradi3g53980	54560839	none	none
3	Bradi3g53990	54564932	none	none
3	Bradi3g54000	54575218	none	none
3	Bradi3g54010	54581046	none	none
3	Bradi3g54020	54582893	none	none
3	Bradi3g54030	54587327	none	none
3	Bradi3g54040	54600317	none	none
3	Bradi3g54050	54606676	none	none
3	Bradi3g54060	54613563	none	none
3	Bradi3g54070	54616856	none	none
3	Bradi3g54080	54621403	none	none
3	Bradi3g54090	54628165	none	none
3	Bradi3g54100	54629654	none	none
3	Bradi3g54110	54632378	none	none
3	Bradi3g54120	54635963	none	none
3	Bradi3g54130	54648417	none	none
3	Bradi3g54140	54659440	none	none
3	Bradi3g54150	54669379	none	none
3	Bradi3g54160	54676859	none	none
3	Bradi3g54170	54682793	none	none
3	Bradi3g54180	54685611	none	none
3	Bradi3g54190	54689227	none	none
3	Bradi3g54200	54696147	none	none
3	Bradi3g54210	54704461	none	none
3	Bradi3g54220	54707476	none	none
3	Bradi3g54230	54713406	none	none
3	Bradi3g54240	54743241	none	none
3	Bradi3g54250	54762884	none	none
3	Bradi3g54260	54771768	none	none
3	Bradi3g54270	54774659	none	none
3	Bradi3g54280	54785913	none	none
3	Bradi3g54290	54794555	none	none
3	Bradi3g54300	54789465	none	none
3	Bradi3g54310	54805258	none	none
3	Bradi3g54320	54811206	none	none
3	Bradi3g54330	54825858	none	none
3	Bradi3g54340	54830850	none	none
3	Bradi3g54350	54836075	none	none
3	Bradi3g54360	54841893	none	none
3	Bradi3g54370	54849942	none	none
3	Bradi3g54380	54879251	none	none
3	Bradi3g54390	54887717	none	none
3	Bradi3g54400	54893171	none	none
3	Bradi3g54410	54896789	none	none
3	Bradi3g54420	54897984	none	none
3	Bradi3g54430	54902013	none	none
3	Bradi3g54440	54911903	none	none
3	Bradi3g54450	54928282	none	none
3	Bradi3g54460	54935223	none	none
3	Bradi3g54470	54941048	none	none
3	Bradi3g54480	54950570	none	none
3	Bradi3g54490	54952760	none	none
3	Bradi3g54500	54974877	none	none
3	Bradi3g54510	54977949	none	none
3	Bradi3g54520	54986790	none	none
3	Bradi3g54530	54988640	none	none
3	Bradi3g54540	54990947	none	none
3	Bradi3g54550	54991345	none	none
3	Bradi3g54560	55005033	none	none
3	Bradi3g54570	55022672	none	none
3	Bradi3g54580	55032881	none	none
3	Bradi3g54590	55038872	none	none
3	Bradi3g54600	55043361	none	none
3	Bradi3g54610	55058880	none	none
3	Bradi3g54620	55063183	none	none
3	Bradi3g54630	55066428	none	none
3	Bradi3g54640	55068796	none	none
3	Bradi3g54650	55076211	none	none
3	Bradi3g54660	55077818	none	none
3	Bradi3g54670	55082425	none	none
3	Bradi3g54680	55088981	none	none
3	Bradi3g54690	55090669	none	none
3	Bradi3g54700	55097722	none	none
3	Bradi3g54710	55101968	none	none
3	Bradi3g54720	55135007	none	none
3	Bradi3g54730	55140997	none	none
3	Bradi3g54740	55148924	none	none
3	Bradi3g54750	55157697	none	none
3	Bradi3g54760	55174779	none	none
3	Bradi3g54770	55185906	none	none
3	Bradi3g54780	55192502	none	none
3	Bradi3g54790	55202117	none	none
3	Bradi3g54800	55216553	none	none
3	Bradi3g54810	55226979	none	none
3	Bradi3g54820	55237627	none	none
3	Bradi3g54830	55254132	none	none
3	Bradi3g54840	55256508	none	none
3	Bradi3g54850	55261926	none	none
3	Bradi3g54860	55266892	none	none
3	Bradi3g54870	55275656	none	none
3	Bradi3g54880	55279128	none	none
3	Bradi3g54890	55284866	none	none
3	Bradi3g54900	55294195	none	none
3	Bradi3g54910	55303045	none	none
3	Bradi3g54920	55309926	none	none
3	Bradi3g54930	55324044	none	none
3	Bradi3g54940	55341052	none	none
3	Bradi3g54950	55350129	none	none
3	Bradi3g54960	55352507	none	none
3	Bradi3g54970	55355166	none	none
3	Bradi3g54980	55358127	none	none
3	Bradi3g54990	55366090	none	none
3	Bradi3g55000	55374690	none	none
3	Bradi3g55010	55389215	none	none
3	Bradi3g55020	55397495	none	none
3	Bradi3g55030	55400901	none	none
3	Bradi3g55040	55410800	none	none
3	Bradi3g55050	55416160	none	none
3	Bradi3g55060	55420078	none	none
3	Bradi3g55070	55437421	none	none
3	Bradi3g55080	55441650	none	none
3	Bradi3g55090	55444335	none	none
3	Bradi3g55100	55446868	none	none
3	Bradi3g55110	55457158	none	none
3	Bradi3g55120	55457686	none	none
3	Bradi3g55130	55462709	none	none
3	Bradi3g55140	55465755	none	none
3	Bradi3g55150	55469464	none	none
3	Bradi3g55160	55470196	none	none
3	Bradi3g55170	55473153	none	none
3	Bradi3g55180	55476458	none	none
3	Bradi3g55190	55479203	none	none
3	Bradi3g55200	55481637	none	none
3	Bradi3g55210	55484184	none	none
3	Bradi3g55220	55487667	none	none
3	Bradi3g55230	55492458	none	none
3	Bradi3g55240	55496510	none	none
3	Bradi3g55250	55510424	none	none
3	Bradi3g55260	55532935	none	none
3	Bradi3g55270	55537552	none	none
3	Bradi3g55280	55546933	none	none
3	Bradi3g55290	55556852	none	none
3	Bradi3g55300	55565553	none	none
3	Bradi3g55310	55570508	none	none
3	Bradi3g55320	55572137	none	none
3	Bradi3g55330	55577082	none	none
3	Bradi3g55340	55579126	none	none
3	Bradi3g55350	55592577	none	none
3	Bradi3g55360	55607802	none	none
3	Bradi3g55370	55626169	none	none
3	Bradi3g55380	55637362	none	none
3	Bradi3g55390	55647203	none	none
3	Bradi3g55400	55654790	none	none
3	Bradi3g55410	55660900	none	none
3	Bradi3g55420	55665627	none	none
3	Bradi3g55430	55669501	none	none
3	Bradi3g55440	55685191	none	none
3	Bradi3g55450	55685645	none	none
3	Bradi3g55460	55693200	none	none
3	Bradi3g55470	55696183	none	none
3	Bradi3g55480	55706090	none	none
3	Bradi3g55490	55709202	none	none
3	Bradi3g55500	55722004	none	none
3	Bradi3g55510	55746762	none	none
3	Bradi3g55520	55750309	none	none
3	Bradi3g55530	55754963	none	none
3	Bradi3g55540	55760632	none	none
3	Bradi3g55550	55766731	none	none
3	Bradi3g55560	55777935	none	none
3	Bradi3g55570	55787720	none	none
3	Bradi3g55580	55794669	none	none
3	Bradi3g55590	55800253	none	none
3	Bradi3g55600	55801809	none	none
3	Bradi3g55610	55813920	none	none
3	Bradi3g55620	55818386	none	none
3	Bradi3g55630	55824858	none	none
3	Bradi3g55640	55830558	none	none
3	Bradi3g55650	55837191	none	none
3	Bradi3g55660	55838594	none	none
3	Bradi3g55670	55841753	none	none
3	Bradi3g55680	55851206	none	none
3	Bradi3g55690	55853175	none	none
3	Bradi3g55700	55857135	none	none
3	Bradi3g55710	55860921	none	none
3	Bradi3g55720	55869384	none	none
3	Bradi3g55730	55877825	none	none
3	Bradi3g55740	55883626	none	none
3	Bradi3g55750	55890700	none	none
3	Bradi3g55760	55896077	none	none
3	Bradi3g55770	55899306	none	none
3	Bradi3g55780	55901558	none	none
3	Bradi3g55790	55910215	none	none
3	Bradi3g55800	55913501	none	none
3	Bradi3g55810	55916430	none	none
3	Bradi3g55820	55919375	none	none
3	Bradi3g55830	55925272	none	none
3	Bradi3g55840	55930927	none	none
3	Bradi3g55850	55936970	none	none
3	Bradi3g55860	55944125	none	none
3	Bradi3g55870	55949074	none	none
3	Bradi3g55880	55954726	none	none
3	Bradi3g55890	55961938	none	none
3	Bradi3g55900	55963870	none	none
3	Bradi3g55910	55976330	none	none
3	Bradi3g55920	55987610	none	none
3	Bradi3g55930	55991382	none	none
3	Bradi3g55940	56003624	none	none
3	Bradi3g55950	56007783	none	none
3	Bradi3g55960	56012705	none	none
3	Bradi3g55970	56015335	none	none
3	Bradi3g55980	56017019	none	none
3	Bradi3g55990	56026737	none	none
3	Bradi3g56000	56032441	none	none
3	Bradi3g56010	56033536	none	none
3	Bradi3g56020	56049642	none	none
3	Bradi3g56030	56052846	none	none
3	Bradi3g56040	56064880	none	none
3	Bradi3g56050	56072469	none	none
3	Bradi3g56060	56074836	none	none
3	Bradi3g56070	56084502	none	none
3	Bradi3g56080	56089955	none	none
3	Bradi3g56090	56097726	none	none
3	Bradi3g56100	56141870	none	none
3	Bradi3g56110	56146750	none	none
3	Bradi3g56120	56160435	none	none
3	Bradi3g56130	56161464	none	none
3	Bradi3g56140	56167943	none	none
3	Bradi3g56150	56170357	none	none
3	Bradi3g56160	56171956	none	none
3	Bradi3g56170	56173428	none	none
3	Bradi3g56180	56178156	none	none
3	Bradi3g56190	56188462	none	none
3	Bradi3g56200	56190884	none	none
3	Bradi3g56210	56194684	none	none
3	Bradi3g56220	56197966	none	none
3	Bradi3g56230	56203508	none	none
3	Bradi3g56240	56207549	none	none
3	Bradi3g56250	56212787	none	none
3	Bradi3g56260	56219290	none	none
3	Bradi3g56270	56224107	none	none
3	Bradi3g56280	56226892	none	none
3	Bradi3g56290	56234882	none	none
3	Bradi3g56300	56243482	none	none
3	Bradi3g56310	56245070	none	none
3	Bradi3g56320	56249749	none	none
3	Bradi3g56330	56258070	none	none
3	Bradi3g56340	56270905	none	none
3	Bradi3g56350	56274165	none	none
3	Bradi3g56360	56276506	none	none
3	Bradi3g56370	56282566	none	none
3	Bradi3g56380	56295149	none	none
3	Bradi3g56390	56300725	none	none
3	Bradi3g56400	56311701	none	none
3	Bradi3g56410	56314247	none	none
3	Bradi3g56420	56317354	none	none
3	Bradi3g56430	56318632	none	none
3	Bradi3g56440	56319495	none	none
3	Bradi3g56450	56324295	none	none
3	Bradi3g56460	56332561	none	none
3	Bradi3g56470	56337070	none	none
3	Bradi3g56480	56344175	none	none
3	Bradi3g56490	56348167	none	none
3	Bradi3g56500	56358984	none	none
3	Bradi3g56510	56363413	none	none
3	Bradi3g56520	56370110	none	none
3	Bradi3g56530	56379228	none	none
3	Bradi3g56540	56391073	none	none
3	Bradi3g56550	56403951	none	none
3	Bradi3g56560	56408362	none	none
3	Bradi3g56570	56413717	none	none
3	Bradi3g56580	56419158	none	none
3	Bradi3g56590	56422779	none	none
3	Bradi3g56600	56432611	none	none
3	Bradi3g56610	56438255	none	none
3	Bradi3g56620	56442275	none	none
3	Bradi3g56630	56448928	none	none
3	Bradi3g56640	56452383	none	none
3	Bradi3g56650	56459758	none	none
3	Bradi3g56660	56465698	none	none
3	Bradi3g56670	56482032	none	none
3	Bradi3g56680	56490109	none	none
3	Bradi3g56690	56493202	none	none
3	Bradi3g56700	56498399	none	none
3	Bradi3g56710	56501262	none	none
3	Bradi3g56720	56504607	none	none
3	Bradi3g56730	56509951	none	none
3	Bradi3g56740	56515587	none	none
3	Bradi3g56750	56521258	none	none
3	Bradi3g56760	56534431	none	none
3	Bradi3g56770	56547228	none	none
3	Bradi3g56780	56549571	none	none
3	Bradi3g56790	56555880	none	none
3	Bradi3g56800	56565145	none	none
3	Bradi3g56810	56572062	none	none
3	Bradi3g56820	56574743	none	none
3	Bradi3g56830	56579494	none	none
3	Bradi3g56840	56589292	none	none
3	Bradi3g56850	56593654	none	none
3	Bradi3g56860	56597555	none	none
3	Bradi3g56870	56607029	none	none
3	Bradi3g56880	56611416	none	none
3	Bradi3g56890	56613392	none	none
3	Bradi3g56900	56618140	none	none
3	Bradi3g56910	56621535	none	none
3	Bradi3g56920	56634352	none	none
3	Bradi3g56930	56640668	none	none
3	Bradi3g56940	56644511	none	none
3	Bradi3g56950	56649892	none	none
3	Bradi3g56960	56653839	none	none
3	Bradi3g56970	56662870	none	none
3	Bradi3g56980	56686255	none	none
3	Bradi3g56990	56690710	none	none
3	Bradi3g57000	56695125	none	none
3	Bradi3g57010	56697959	none	none
3	Bradi3g57020	56705672	none	none
3	Bradi3g57030	56713078	none	none
3	Bradi3g57040	56717931	none	none
3	Bradi3g57050	56722404	none	none
3	Bradi3g57060	56728525	none	none
3	Bradi3g57070	56730564	none	none
3	Bradi3g57080	56736877	none	none
3	Bradi3g57090	56749000	none	none
3	Bradi3g57100	56753664	none	none
3	Bradi3g57110	56761858	none	none
3	Bradi3g57120	56773807	none	none
3	Bradi3g57130	56788071	none	none
3	Bradi3g57140	56791313	none	none
3	Bradi3g57150	56833475	none	none
3	Bradi3g57160	56836526	none	none
3	Bradi3g57170	56838304	none	none
3	Bradi3g57180	56841831	none	none
3	Bradi3g57190	56848633	none	none
3	Bradi3g57200	56851569	none	none
3	Bradi3g57210	56857476	none	none
3	Bradi3g57220	56863533	none	none
3	Bradi3g57230	56881978	none	none
3	Bradi3g57240	56884449	none	none
3	Bradi3g57250	56905356	none	none
3	Bradi3g57260	56919574	none	none
3	Bradi3g57270	56937897	none	none
3	Bradi3g57280	56941212	none	none
3	Bradi3g57290	56943660	none	none
3	Bradi3g57300	56947386	none	none
3	Bradi3g57310	56956695	none	none
3	Bradi3g57320	56963796	none	none
3	Bradi3g57330	56970386	none	none
